review,sentiment,sentiment_score,bert_sentiment,bert_score,rating,bank,themes
the best app,Positive,1.0,POSITIVE,0.9998469352722168,5,Commercial Bank of Ethiopia,['Other']
Biometric security for mobile banking is not available,Positive,-0.2,NEGATIVE,0.9996340274810791,5,Commercial Bank of Ethiopia,['Other']
great,Positive,0.8,POSITIVE,0.9998630285263062,5,Commercial Bank of Ethiopia,['Other']
Nice service,Positive,0.6,POSITIVE,0.9998397827148438,5,Commercial Bank of Ethiopia,['Other']
great app,Positive,0.8,POSITIVE,0.999821126461029,5,Commercial Bank of Ethiopia,['Other']
it's special apps,Positive,0.35714285714285715,POSITIVE,0.9995416402816772,5,Commercial Bank of Ethiopia,['Other']
"In the updated version of the app, it takes more time to download the receipt.",Positive,0.5,NEGATIVE,0.9985652565956116,3,Commercial Bank of Ethiopia,['Other']
ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,Neutral,,NEGATIVE,0.9647620320320129,3,Commercial Bank of Ethiopia,['Other']
Good 🔥,Positive,0.7,POSITIVE,0.9998576641082764,5,Commercial Bank of Ethiopia,['Other']
very interesting app i am using every day fantastic,Positive,0.525,POSITIVE,0.9998443126678467,5,Commercial Bank of Ethiopia,['Other']
lebaa bank,Positive,0.0,NEGATIVE,0.9437296390533447,5,Commercial Bank of Ethiopia,['Other']
Can't scan/recognize other banks' Interoperable QR Codes,Negative,-0.125,NEGATIVE,0.9983273148536682,1,Commercial Bank of Ethiopia,['Other']
OK,Positive,0.5,POSITIVE,0.9997851252555847,5,Commercial Bank of Ethiopia,['Other']
grateful app,Positive,0.0,POSITIVE,0.9998038411140442,5,Commercial Bank of Ethiopia,['Other']
100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Positive,0.0,POSITIVE,0.9974650144577026,5,Commercial Bank of Ethiopia,['Other']
everthing wellbeok,Neutral,0.0,NEGATIVE,0.7055779695510864,3,Commercial Bank of Ethiopia,['Other']
"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",Positive,0.1125,NEGATIVE,0.9963226318359375,4,Commercial Bank of Ethiopia,['Feature Requests']
nice app 👌,Positive,0.6,POSITIVE,0.9996724128723145,5,Commercial Bank of Ethiopia,['Other']
why did this app is not screenshot,Positive,0.0,NEGATIVE,0.9989493489265442,5,Commercial Bank of Ethiopia,['Other']
it so good app,Positive,0.7,POSITIVE,0.999868631362915,5,Commercial Bank of Ethiopia,['Other']
جميل,Positive,0.0,POSITIVE,0.9271727204322815,5,Commercial Bank of Ethiopia,['Other']
"less network, specially to make fee for utility purpose",Negative,0.09523809523809525,NEGATIVE,0.994688868522644,1,Commercial Bank of Ethiopia,['Other']
simply for used,Positive,0.0,NEGATIVE,0.9918004870414734,4,Commercial Bank of Ethiopia,['Other']
wow keep up,Positive,0.1,POSITIVE,0.9998539686203003,5,Commercial Bank of Ethiopia,['Other']
its great app but when updating we can't take screen shot please try to fix it,Positive,0.8,NEGATIVE,0.9934490323066711,3,Commercial Bank of Ethiopia,['Other']
good one,Positive,0.7,POSITIVE,0.9998288154602051,5,Commercial Bank of Ethiopia,['Other']
everything is easy thank you cebe,Positive,0.43333333333333335,POSITIVE,0.9998396635055542,5,Commercial Bank of Ethiopia,['Other']
ፈጣን ቀልጣፋ,Neutral,,NEGATIVE,0.7850590348243713,5,Commercial Bank of Ethiopia,['Other']
ጎበዝ,Positive,,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
but this app says can't sync,Positive,0.0,NEGATIVE,0.9988365769386292,5,Commercial Bank of Ethiopia,['Other']
waw,Positive,0.0,NEGATIVE,0.7346178889274597,5,Commercial Bank of Ethiopia,['Other']
to slow,Neutral,-0.30000000000000004,NEGATIVE,0.9994872808456421,3,Commercial Bank of Ethiopia,['Performance']
work on screen shot system,Positive,0.0,NEGATIVE,0.5902671217918396,4,Commercial Bank of Ethiopia,['Other']
very very nice aplication,Positive,0.78,POSITIVE,0.9998292922973633,1,Commercial Bank of Ethiopia,['Other']
wonder full and it is easy to use,Positive,0.39166666666666666,POSITIVE,0.9996142387390137,5,Commercial Bank of Ethiopia,['Other']
easy and reliable,Positive,0.43333333333333335,POSITIVE,0.9998584985733032,2,Commercial Bank of Ethiopia,['Other']
it is Very Useful app 👍,Positive,0.39,POSITIVE,0.994536280632019,5,Commercial Bank of Ethiopia,['Other']
perfect app,Positive,1.0,POSITIVE,0.9998340606689453,5,Commercial Bank of Ethiopia,['Other']
I like it.,Positive,0.0,POSITIVE,0.9998694658279419,5,Commercial Bank of Ethiopia,['Other']
bugs,Neutral,0.0,NEGATIVE,0.9988303780555725,3,Commercial Bank of Ethiopia,['Other']
commerial Bank,Positive,0.0,NEGATIVE,0.6810258030891418,5,Commercial Bank of Ethiopia,['Other']
Genat biru,Negative,0.0,NEGATIVE,0.966159999370575,2,Commercial Bank of Ethiopia,['Other']
🙏,Positive,0.0,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
it is good but it doesn't allow screen shot,Positive,0.7,POSITIVE,0.6723125576972961,4,Commercial Bank of Ethiopia,['Other']
the best one,Positive,1.0,POSITIVE,0.9998371601104736,5,Commercial Bank of Ethiopia,['Other']
You need to copy many things from other bank apps like Amole(Dashen),Negative,0.1875,NEGATIVE,0.9967620372772217,2,Commercial Bank of Ethiopia,['Other']
bring back the screenshot feature.,Negative,0.0,POSITIVE,0.9942916631698608,1,Commercial Bank of Ethiopia,['Feature Requests']
Good!👍,Neutral,0.0,POSITIVE,0.9998579025268555,3,Commercial Bank of Ethiopia,['Other']
best app to experience him that to smooth transaction among the customers,Positive,0.7,POSITIVE,0.9985142350196838,1,Commercial Bank of Ethiopia,['Transaction Issues']
nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,Positive,0.175,NEGATIVE,0.9551454782485962,4,Commercial Bank of Ethiopia,['Login/Access']
easy to use,Positive,0.43333333333333335,POSITIVE,0.9988542795181274,5,Commercial Bank of Ethiopia,['Other']
"Good job to the CBE team on this mobile app! It's designed in a way that's simple and intuitive to navigate, which is great for everyone. It effectively handles the essential banking tasks I need to perform regularly. It's a practical and reliable tool that makes everyday banking much more convenient. Thank you for this useful application.",Positive,0.3194444444444444,POSITIVE,0.9998189806938171,5,Commercial Bank of Ethiopia,['Other']
ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,Neutral,,NEGATIVE,0.881923258304596,5,Commercial Bank of Ethiopia,['Other']
before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,Neutral,0.15606060606060604,NEGATIVE,0.9973511695861816,3,Commercial Bank of Ethiopia,['Other']
cool ❤,Positive,0.35,POSITIVE,0.9997991919517517,4,Commercial Bank of Ethiopia,['Other']
Best app,Positive,1.0,POSITIVE,0.999686598777771,5,Commercial Bank of Ethiopia,['Other']
best banking App,Positive,1.0,POSITIVE,0.999736487865448,4,Commercial Bank of Ethiopia,['Other']
satisfied,Positive,0.5,POSITIVE,0.9997212290763855,5,Commercial Bank of Ethiopia,['Other']
this app is very necessary app many people found it,Positive,0.25,POSITIVE,0.9980692267417908,5,Commercial Bank of Ethiopia,['Other']
cbe very active Bank I'm using CBE app very very satisfaction,Positive,0.043333333333333335,POSITIVE,0.989459753036499,5,Commercial Bank of Ethiopia,['Other']
It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,Positive,0.45499999999999996,POSITIVE,0.9997400641441345,5,Commercial Bank of Ethiopia,['Transaction Issues']
perfect,Positive,1.0,POSITIVE,0.9998517036437988,5,Commercial Bank of Ethiopia,['Other']
thankyou,Positive,0.0,POSITIVE,0.9998428821563721,5,Commercial Bank of Ethiopia,['Other']
I Like it,Positive,0.0,POSITIVE,0.9998593330383301,5,Commercial Bank of Ethiopia,['Other']
"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",Negative,0.4,NEGATIVE,0.9986600875854492,1,Commercial Bank of Ethiopia,['Feature Requests']
smart app,Positive,0.21428571428571427,POSITIVE,0.999789297580719,5,Commercial Bank of Ethiopia,['Other']
isin ga'a,Negative,0.0,POSITIVE,0.7607281804084778,2,Commercial Bank of Ethiopia,['Other']
it's great,Positive,0.8,POSITIVE,0.9998691082000732,5,Commercial Bank of Ethiopia,['Other']
very good app and stars faction with work,Positive,0.9099999999999999,POSITIVE,0.9998588562011719,5,Commercial Bank of Ethiopia,['Other']
It is excelent,Positive,0.0,POSITIVE,0.9998881816864014,5,Commercial Bank of Ethiopia,['Other']
Smart,Positive,0.21428571428571427,POSITIVE,0.9998456239700317,5,Commercial Bank of Ethiopia,['Other']
በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,Neutral,,NEGATIVE,0.9570208191871643,3,Commercial Bank of Ethiopia,['Other']
very interesting app,Positive,0.65,POSITIVE,0.9997968077659607,5,Commercial Bank of Ethiopia,['Other']
wow.......cbe.....keep it up.....!!!!!!,Positive,0.0,POSITIVE,0.9985969662666321,5,Commercial Bank of Ethiopia,['Other']
ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,Neutral,,NEGATIVE,0.9510265588760376,5,Commercial Bank of Ethiopia,['Other']
Excellent🙏app,Positive,0.0,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
the most useful,Positive,0.4,POSITIVE,0.9997223019599915,5,Commercial Bank of Ethiopia,['Other']
I am more satisfied in this app . More sure you have to secure.,Positive,0.48,POSITIVE,0.9787841439247131,4,Commercial Bank of Ethiopia,['Other']
Easy to use,Positive,0.43333333333333335,POSITIVE,0.9988542795181274,5,Commercial Bank of Ethiopia,['Other']
"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",Positive,0.9099999999999999,NEGATIVE,0.9585953950881958,4,Commercial Bank of Ethiopia,['Other']
Excellent !!!,Positive,1.0,POSITIVE,0.9998651742935181,5,Commercial Bank of Ethiopia,['Other']
always we relay on,Positive,0.0,POSITIVE,0.9971832633018494,5,Commercial Bank of Ethiopia,['Other']
I'm lucky to have this🙏 thank you CBE.,Positive,0.3333333333333333,POSITIVE,0.9997507929801941,5,Commercial Bank of Ethiopia,['Other']
it's need more improvement like Tellbirr.,Positive,0.5,NEGATIVE,0.999363124370575,4,Commercial Bank of Ethiopia,['Other']
goode app,Positive,0.0,POSITIVE,0.9997406601905823,5,Commercial Bank of Ethiopia,['Other']
a very nice app.👍👍👍,Positive,0.78,POSITIVE,0.9998323917388916,5,Commercial Bank of Ethiopia,['Other']
safe easy & fast,Positive,0.37777777777777777,POSITIVE,0.9997115731239319,5,Commercial Bank of Ethiopia,['Other']
it's good app,Positive,0.7,POSITIVE,0.9998689889907837,5,Commercial Bank of Ethiopia,['Other']
It is veary useful app but screen shout was impossible .solve this problem,Positive,-0.18333333333333332,NEGATIVE,0.9958590865135193,5,Commercial Bank of Ethiopia,['Other']
ጥሩ ነው,Positive,,NEGATIVE,0.7850590348243713,5,Commercial Bank of Ethiopia,['Other']
እጅግ በጣም ጥሩ አፕ,Positive,,NEGATIVE,0.8616330027580261,5,Commercial Bank of Ethiopia,['Other']
በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,Neutral,,NEGATIVE,0.9528433680534363,5,Commercial Bank of Ethiopia,['Other']
suitable app,Positive,0.55,POSITIVE,0.9997665286064148,4,Commercial Bank of Ethiopia,['Other']
Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,Negative,0.0,NEGATIVE,0.9995038509368896,1,Commercial Bank of Ethiopia,['Other']
best transaction method of financial,Positive,0.5,POSITIVE,0.9995972514152527,5,Commercial Bank of Ethiopia,['Transaction Issues']
#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,Positive,0.6975446428571428,POSITIVE,0.9995881915092468,5,Commercial Bank of Ethiopia,['Other']
It literarily don't work at all,Positive,0.1,NEGATIVE,0.9995075464248657,4,Commercial Bank of Ethiopia,['Other']
good give us plus,Positive,0.7,POSITIVE,0.9998716115951538,5,Commercial Bank of Ethiopia,['Other']
"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",Positive,0.45499999999999996,POSITIVE,0.9895473718643188,4,Commercial Bank of Ethiopia,['Transaction Issues']
before update it was able to screenshot while after update I can't able to screenshot the transfere details,Positive,0.5,NEGATIVE,0.9852171540260315,4,Commercial Bank of Ethiopia,['Transaction Issues']
Tnc Cbe,Positive,0.0,POSITIVE,0.9070308804512024,5,Commercial Bank of Ethiopia,['Other']
it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,Positive,0.4125,NEGATIVE,0.9151973128318787,4,Commercial Bank of Ethiopia,['Other']
great apps,Positive,0.8,POSITIVE,0.9998534917831421,5,Commercial Bank of Ethiopia,['Other']
Excellent,Positive,1.0,POSITIVE,0.9998434782028198,5,Commercial Bank of Ethiopia,['Other']
Great app!,Positive,1.0,POSITIVE,0.9998462200164795,4,Commercial Bank of Ethiopia,['Other']
CBE,Positive,0.0,POSITIVE,0.9966009855270386,5,Commercial Bank of Ethiopia,['Other']
very good 👍 👏,Positive,0.9099999999999999,POSITIVE,0.9998593330383301,5,Commercial Bank of Ethiopia,['Other']
great when it works,Positive,0.8,POSITIVE,0.9998693466186523,5,Commercial Bank of Ethiopia,['Other']
"the app is very good, but why screenshots is impossible?",Positive,0.12166666666666665,NEGATIVE,0.981265127658844,5,Commercial Bank of Ethiopia,['Other']
excellent match application,Positive,1.0,POSITIVE,0.9998453855514526,5,Commercial Bank of Ethiopia,['Other']
The Best app😍😍😍,Positive,1.0,POSITIVE,0.9998503923416138,5,Commercial Bank of Ethiopia,['Other']
excellent app,Positive,1.0,POSITIVE,0.9998356103897095,5,Commercial Bank of Ethiopia,['Other']
easy to use and user friendly,Positive,0.4041666666666667,POSITIVE,0.9979179501533508,5,Commercial Bank of Ethiopia,['Other']
very nice,Positive,0.78,POSITIVE,0.9998563528060913,5,Commercial Bank of Ethiopia,['Other']
አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,Positive,,NEGATIVE,0.9200406670570374,3,Commercial Bank of Ethiopia,['Other']
well software,Positive,0.0,POSITIVE,0.999262273311615,5,Commercial Bank of Ethiopia,['Other']
ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,Positive,,NEGATIVE,0.8832131028175354,4,Commercial Bank of Ethiopia,['Other']
CBE very good apps,Positive,0.9099999999999999,POSITIVE,0.9998394250869751,5,Commercial Bank of Ethiopia,['Other']
"This application fast, secure and more convenient. Thanks CBE",Positive,0.325,POSITIVE,0.9992094039916992,5,Commercial Bank of Ethiopia,['Other']
excellent service,Positive,1.0,POSITIVE,0.9998576641082764,5,Commercial Bank of Ethiopia,['Other']
it's best,Positive,1.0,POSITIVE,0.999842643737793,5,Commercial Bank of Ethiopia,['Other']
Why didn't you display cash transactions and bank statement in the mobile banking app?,Positive,0.0,NEGATIVE,0.9976195693016052,4,Commercial Bank of Ethiopia,['Transaction Issues']
